EventNumber Product1_Name Product1_isBoson Product1_mass Product1_px Product1_py Product1_pz Product1_E Product1_pT Product2_Name Product2_isBoson Product2_mass Product2_px Product2_py Product2_pz Product2_E Product2_pT
7170 b 0 4.18 24.05 13.6 28.42 39.8564 0 b 0 4.18 40.95 26.4 69.58 85.0453 0
7171 b 0 4.18 -14.94 11.83 -3.24 19.7768 0 b 0 4.18 -3.06 79.17 -77.76 111.092 0
7172 b 0 4.18 -22.54 -29 -11.5 38.714 0 b 0 4.18 -26.46 -71 -34.5 83.3598 0
7173 b 0 4.18 -37.84 7.2 7.68 39.4989 0 b 0 4.18 -48.16 10.8 40.32 63.8686 0
7174 b 0 4.18 -51.87 6.4 -32.01 61.4294 0 b 0 4.18 -39.13 57.6 -64.99 95.342 0
7175 b 0 4.18 26.52 35.04 0.44 44.145 0 b 0 4.18 25.48 37.96 43.56 63.2862 0
7176 W+ 1 80.4 81 -0 -0 114.128 0 W- 1 80.4 0 -68 -76 129.862 0
7177 b 0 4.18 3.12 13.95 8.67 17.2331 0 b 0 4.18 2.88 31.05 42.33 52.7418 0
7178 b 0 4.18 -35.52 50.46 -3.2 61.9322 0 b 0 4.18 -60.48 36.54 -60.8 93.3119 0
7179 b 0 4.18 -39.36 2.15 -27.73 48.3762 0 b 0 4.18 -42.64 40.85 -31.27 66.9491 0
7180 b 0 4.18 44.1 1.02 -15.47 46.9323 0 b 0 4.18 45.9 1.98 -75.53 88.5041 0
7181 b 0 4.18 -2.04 -0.57 88.27 88.3943 0 b 0 4.18 -31.96 -18.43 8.73 38.1417 0
7182 W+ 1 80.4 35.5 -23.14 -1.59 90.8977 0 W- 1 80.4 14.5 -65.86 -51.41 116.854 0
7183 b 0 4.18 0.48 -35.77 42.14 55.4344 0 b 0 4.18 23.52 -37.23 43.86 62.2931 0
7184 W+ 1 80.4 2.64 -25.23 -5.81 84.507 0 W- 1 80.4 41.36 -3.77 -77.19 118.943 0
7185 b 0 4.18 -37.7 8.64 -8.32 39.7823 0 b 0 4.18 -20.3 87.36 -23.68 92.8551 0
7186 W+ 1 80.4 -27.06 2.7 0.09 84.8746 0 W- 1 80.4 -5.94 27.3 0.91 85.1209 0
7187 b 0 4.18 57.62 -0.8 6.21 58.1097 0 b 0 4.18 9.38 -15.2 62.79 65.4147 0
7188 W+ 1 80.4 48.75 -8.97 -1.62 94.4659 0 W- 1 80.4 16.25 -30.03 -79.38 118.031 0
7189 b 0 4.18 43.89 5.76 4.84 44.7259 0 b 0 4.18 33.11 12.24 39.16 52.8873 0
7190 b 0 4.18 0.33 -0.56 -1.23 4.40543 0 b 0 4.18 10.67 -0.44 -1.77 11.6038 0
7191 b 0 4.18 39.6 12.76 -1.12 41.8295 0 b 0 4.18 59.4 9.24 -54.88 81.5048 0
7192 b 0 4.18 -66.6 1.56 -0 66.7493 0 b 0 4.18 -23.4 4.44 -39 45.8884 0
7193 W+ 1 80.4 10.32 -17.08 -11.6 83.6478 0 W- 1 80.4 13.68 -43.92 -28.4 96.8857 0
7194 b 0 4.18 45.56 5.2 -2.58 46.1181 0 b 0 4.18 21.44 14.8 -40.42 48.2697 0
7195 b 0 4.18 -9.57 48.36 -23.76 54.8843 0 b 0 4.18 -77.43 29.64 -64.24 104.968 0
7196 W+ 1 80.4 -47.88 0.09 32.04 98.9102 0 W- 1 80.4 -28.12 8.91 56.96 102.853 0
7197 b 0 4.18 4.85 18.24 16.34 25.3118 0 b 0 4.18 92.15 5.76 69.66 115.736 0
7198 b 0 4.18 -21.6 14.4 -28.42 38.7181 0 b 0 4.18 -68.4 65.6 -20.58 97.0718 0
7199 b 0 4.18 -50.05 -3.87 -0.7 50.378 0 b 0 4.18 -40.95 -5.13 -34.3 53.8255 0
7200 b 0 4.18 9.61 12.73 5.5 17.3818 0 b 0 4.18 21.39 54.27 5.5 58.7408 0
7201 b 0 4.18 49.77 -13.16 -1.26 51.6653 0 b 0 4.18 13.23 -80.84 -16.74 83.7128 0
7202 b 0 4.18 32.76 15.75 8.4 37.5408 0 b 0 4.18 51.24 59.25 12.6 79.4502 0
7203 W+ 1 80.4 8.16 0 38.28 89.4209 0 W- 1 80.4 25.84 0 19.72 86.7222 0
7204 b 0 4.18 0.93 -9.92 -8.4 13.6859 0 b 0 4.18 30.07 -6.08 -15.6 34.6699 0
7205 b 0 4.18 -5.7 -15.41 23.5 28.9772 0 b 0 4.18 -13.3 -51.59 26.5 59.6502 0
7206 b 0 4.18 0.17 -49.28 -1.1 49.4695 0 b 0 4.18 16.83 -6.72 -8.9 20.6177 0
7207 b 0 4.18 28.8 -9.6 24 38.9239 0 b 0 4.18 19.2 -54.4 72 92.3551 0
7208 W+ 1 80.4 78.4 -0.77 -5.85 112.452 0 W- 1 80.4 19.6 -6.23 -59.15 101.911 0
7209 b 0 4.18 -3.54 -5.4 32.9 33.7872 0 b 0 4.18 -2.46 -84.6 61.1 104.47 0
7210 b 0 4.18 1.8 32.76 8.12 34.0568 0 b 0 4.18 3.2 58.24 20.88 62.0934 0
7211 b 0 4.18 -0.4 -16.32 -27.45 32.2099 0 b 0 4.18 -7.6 -31.68 -17.55 37.2405 0
7212 b 0 4.18 -12.74 12.48 22 28.6274 0 b 0 4.18 -36.26 39.52 22 58.1213 0
7213 b 0 4.18 28.9 0.23 6.86 29.9966 0 b 0 4.18 5.1 22.77 42.14 48.3501 0
7214 b 0 4.18 -36.57 -14.7 10.92 41.1117 0 b 0 4.18 -32.43 -55.3 31.08 71.3669 0
7215 b 0 4.18 3.99 -29.82 -5.6 30.8866 0 b 0 4.18 17.01 -12.18 -50.4 54.7296 0
7216 W+ 1 80.4 -81.78 0.5 -0.68 114.686 0 W- 1 80.4 -5.22 9.5 -67.32 105.421 0
7217 b 0 4.18 28.13 -0.06 0.4 28.4417 0 b 0 4.18 0.870001 -2.94 39.6 39.9379 0
7218 tau+ 0 1.77 -9.88 -25.9 4.4 28.1233 0 tau- 0 1.77 -9.12 -44.1 35.6 57.4324 0
7219 b 0 4.18 37.2 6.8 1.2 38.0656 0 b 0 4.18 24.8 27.2 4.8 37.355 0
7220 b 0 4.18 20.16 -32.64 -4.96 38.9085 0 b 0 4.18 35.84 -35.36 -26.04 56.8365 0
7221 b 0 4.18 7.04 -24 26.46 36.6492 0 b 0 4.18 24.96 -76 22.54 83.2137 0
7222 b 0 4.18 42.12 0.08 -1.2 42.344 0 b 0 4.18 9.88 1.92 -6.8 12.8457 0
7223 b 0 4.18 3.96 31.11 3.55 31.8369 0 b 0 4.18 5.04 29.89 67.45 74.0661 0
7224 b 0 4.18 16.12 1.05 -15.47 22.7541 0 b 0 4.18 9.88 3.95 -75.53 76.3902 0
7225 W+ 1 80.4 -13.11 -13.33 18.02 84.4893 0 W- 1 80.4 -43.89 -17.67 34.98 99.6309 0
7226 b 0 4.18 36.21 3.78 8.8 37.6877 0 b 0 4.18 14.79 50.22 31.2 61.0877 0
7227 b 0 4.18 -34.84 -3.9 19.04 40.1127 0 b 0 4.18 -17.16 -74.1 48.96 90.5529 0
7228 W+ 1 80.4 -5 3.75 -63.7 102.766 0 W- 1 80.4 -15 71.25 -27.3 111.853 0
7229 b 0 4.18 -25.2 0.54 22.57 34.0912 0 b 0 4.18 -44.8 1.46 38.43 59.1904 0
7230 b 0 4.18 4.84 2.1 21.56 22.5863 0 b 0 4.18 6.16 27.9 22.44 36.5702 0
7231 b 0 4.18 -96 0 0 96.091 0 b 0 4.18 0 46 20 50.3336 0
7232 b 0 4.18 72 -17.8 -0 74.2853 0 b 0 4.18 18 -71.2 -53 90.6637 0
7233 W+ 1 80.4 -63 -4.32 2.88 102.275 0 W- 1 80.4 -7 -67.68 69.12 125.981 0
7234 b 0 4.18 6.48 -3.42 -33.25 34.3034 0 b 0 4.18 74.52 -2.58 -61.75 96.9042 0
7235 W+ 1 80.4 19.17 -3.6 -21.2 85.4052 0 W- 1 80.4 51.83 -14.4 -18.8 98.546 0
7236 tau+ 0 1.77 -2.6 28.52 -2.68 28.8178 0 tau- 0 1.77 -1.4 63.48 -64.32 90.3984 0
7237 b 0 4.18 -13.34 -31.02 18.04 38.5112 0 b 0 4.18 -44.66 -62.98 22.96 80.6575 0
7238 b 0 4.18 46.98 1.56 0 47.1914 0 b 0 4.18 34.02 50.44 0 60.9838 0
7239 b 0 4.18 -14.25 7.98 1.44 16.9201 0 b 0 4.18 -4.75 30.02 34.56 46.2129 0
7240 b 0 4.18 41.76 23.4 0 48.0513 0 b 0 4.18 45.24 21.6 77 91.9766 0
7241 b 0 4.18 8.97 19.78 7.05 23.2139 0 b 0 4.18 14.03 23.22 39.95 48.4715 0
7242 b 0 4.18 -10.64 16.2 0.84 19.8451 0 b 0 4.18 -3.36 64.8 20.16 68.0752 0
7243 b 0 4.18 -30.24 10.08 18.05 36.8692 0 b 0 4.18 -17.76 45.92 76.95 91.4486 0
7244 b 0 4.18 77.08 7.74 0 77.5803 0 b 0 4.18 16.92 35.26 95 102.82 0
7245 b 0 4.18 53.04 3.8 1.95 53.3756 0 b 0 4.18 24.96 16.2 13.05 32.76 0
7246 tau+ 0 1.77 59 -0 -0 59.0265 0 tau- 0 1.77 0 -57 -43 71.4222 0
7247 b 0 4.18 42.24 -39 -3.72 57.7627 0 b 0 4.18 53.76 -39 -58.28 88.46 0
7248 b 0 4.18 1.4 47.85 -3.1 48.1525 0 b 0 4.18 2.6 39.15 -27.9 48.3256 0
7249 b 0 4.18 -64.38 -0.61 8.16 65.0324 0 b 0 4.18 -9.62 -60.39 59.84 85.6609 0
7250 tau+ 0 1.77 2.13 11.55 -5.68 13.1657 0 tau- 0 1.77 0.87 43.45 -65.32 78.4761 0
7251 b 0 4.18 40.85 1.68 -0.15 41.0979 0 b 0 4.18 2.15 82.32 -4.85 82.5966 0
7252 b 0 4.18 61.2 3.36 5.6 61.6892 0 b 0 4.18 23.8 38.64 22.4 50.7811 0
7253 b 0 4.18 41.4 0.54 -5.4 41.9629 0 b 0 4.18 3.6 26.46 -84.6 88.8129 0
7254 b 0 4.18 16 7.74 6.12 19.2571 0 b 0 4.18 24 10.26 29.88 39.8943 0
7255 b 0 4.18 2.28 -0.3 -17.48 18.1194 0 b 0 4.18 9.72 -5.7 -5.52 13.2254 0
7256 b 0 4.18 -71 -0 -0 71.1229 0 b 0 4.18 0 -87 -64 108.085 0
7257 W+ 1 80.4 9.84 7.47 28.44 86.172 0 W- 1 80.4 72.16 75.53 7.56 132.035 0
7258 W+ 1 80.4 46.06 0.68 -0 92.6615 0 W- 1 80.4 0.939999 33.32 -91 125.922 0
7259 b 0 4.18 5.58 15.98 8.32 19.3182 0 b 0 4.18 12.42 78.02 7.68 79.4848 0
7260 W+ 1 80.4 -24.82 -43.2 -2.31 94.6138 0 W- 1 80.4 -48.18 -52.8 -8.69 107.93 0
7261 b 0 4.18 69 -2.7 4.41 69.3196 0 b 0 4.18 23 -12.3 58.59 64.2694 0
7262 W+ 1 80.4 19.04 -16.28 21.75 86.9758 0 W- 1 80.4 36.96 -27.72 53.25 106.931 0
7263 W+ 1 80.4 33.6 -15.64 4.25 88.6329 0 W- 1 80.4 22.4 -52.36 20.75 100.688 0
7264 b 0 4.18 -1.26 3.77 -57.96 58.2463 0 b 0 4.18 -5.74 25.23 -26.04 36.9466 0
7265 b 0 4.18 57.62 2.2 0.56 57.816 0 b 0 4.18 28.38 41.8 1.44 50.717 0
7266 b 0 4.18 9.76 -13.44 37.96 41.6452 0 b 0 4.18 51.24 -28.56 35.04 68.4579 0
7267 W+ 1 80.4 2.89 38.34 -13.05 90.0709 0 W- 1 80.4 14.11 32.66 -31.95 93.5453 0
7268 b 0 4.18 -27.95 12.48 -3.95 31.1453 0 b 0 4.18 -37.05 11.52 -75.05 84.5895 0
7269 b 0 4.18 -6.3 1.4 31.11 32.0461 0 b 0 4.18 -7.7 33.6 29.89 45.8163 0
7270 W+ 1 80.4 5.2 -12.96 -14.04 82.8027 0 W- 1 80.4 46.8 -5.04 -63.96 113.007 0
7271 b 0 4.18 -3.29 -12.9 -4.9 14.7891 0 b 0 4.18 -3.71 -17.1 -44.1 47.6283 0
7272 b 0 4.18 -4.55 -65.45 9 66.3542 0 b 0 4.18 -30.45 -19.55 81 88.8137 0
7273 b 0 4.18 -4.68 -11.66 20.46 24.3709 0 b 0 4.18 -34.32 -41.34 10.54 54.9129 0
7274 tau+ 0 1.77 7.28 43.65 -1.2 44.3046 0 tau- 0 1.77 6.72 53.35 -38.8 66.3321 0
7275 b 0 4.18 32.86 18.7 -2.48 38.1194 0 b 0 4.18 20.14 36.3 -59.52 72.6871 0
7276 b 0 4.18 16.38 -5.64 11.04 20.9635 0 b 0 4.18 4.62 -88.36 57.96 105.857 0
7277 b 0 4.18 14.56 -6.96 22.32 27.8584 0 b 0 4.18 76.44 -51.04 8.68 92.4174 0
7278 b 0 4.18 4.8 66.22 -0.12 66.5253 0 b 0 4.18 35.2 10.78 -5.88 37.5139 0
7279 tau+ 0 1.77 51.84 -4.84 -23.52 57.1589 0 tau- 0 1.77 44.16 -17.16 -74.48 88.2891 0
7280 W+ 1 80.4 -35.2 -22.14 3.6 90.5889 0 W- 1 80.4 -52.8 -18.86 56.4 113.087 0
7281 b 0 4.18 0.33 -24.4 -4.14 25.1014 0 b 0 4.18 0.67 -15.6 -64.86 66.8439 0
7282 b 0 4.18 22.42 25.84 -6.79 35.1275 0 b 0 4.18 15.58 50.16 -90.21 104.47 0
7283 b 0 4.18 12 -6 -6.89 15.6507 0 b 0 4.18 4 -44 -46.11 63.9969 0
7284 b 0 4.18 -27.2 -42.9 -1.43 50.9879 0 b 0 4.18 -57.8 -35.1 -9.57 68.4245 0
7285 W+ 1 80.4 73.26 0.95 -0 108.775 0 W- 1 80.4 0.739998 94.05 -47 132.36 0
7286 b 0 4.18 41.89 -0.12 -16.32 45.1509 0 b 0 4.18 17.11 -0.88 -79.68 81.6082 0
7287 b 0 4.18 15.3 3.68 15.6 22.5492 0 b 0 4.18 35.7 4.32 49.4 61.2453 0
7288 b 0 4.18 6.08 -17.6 15 24.2734 0 b 0 4.18 69.92 -37.4 10 80.0315 0
7289 b 0 4.18 -59.8 -4.68 1.48 60.1465 0 b 0 4.18 -5.2 -73.32 72.52 103.342 0
7290 b 0 4.18 0.72 3.91 37.96 38.3958 0 b 0 4.18 17.28 13.09 14.04 26.1637 0
7291 W+ 1 80.4 -2.88 10.5 -15.68 82.6351 0 W- 1 80.4 -29.12 3.5 -82.32 118.747 0
7292 W+ 1 80.4 -6.84 5.06 -24.48 84.4738 0 W- 1 80.4 -31.16 5.94 -43.52 96.7697 0
7293 b 0 4.18 -8.74 62.04 1.5 62.8098 0 b 0 4.18 -37.26 31.96 8.5 49.9947 0
7294 b 0 4.18 -13.94 -0.95 -1.53 14.6642 0 b 0 4.18 -3.06 -94.05 -7.47 94.4883 0
7295 b 0 4.18 -24.08 34.17 2.55 42.0881 0 b 0 4.18 -61.92 16.83 48.45 80.5122 0
7296 tau+ 0 1.77 -6.82 -2.92 3.6 8.43396 0 tau- 0 1.77 -24.18 -1.08 68.4 72.5778 0
7297 b 0 4.18 14.25 62.25 -0.8 64.0019 0 b 0 4.18 80.75 20.75 -7.2 83.788 0
7298 W+ 1 80.4 -4.16 1.36 -20.7 83.1373 0 W- 1 80.4 -3.84 66.64 -24.3 107.286 0
7299 b 0 4.18 -73.92 -0.56 -0 74.0402 0 b 0 4.18 -3.08 -13.44 -70 71.4674 0
7300 b 0 4.18 38.88 -1.17 -13.6 41.4181 0 b 0 4.18 9.12 -37.83 -71.4 81.4231 0
7301 W+ 1 80.4 41.61 -13.26 -0.1 91.4953 0 W- 1 80.4 15.39 -37.74 -9.9 90.6826 0
7302 b 0 4.18 -38.61 -0.81 0 38.8441 0 b 0 4.18 -0.389999 -80.19 46 92.5422 0
7303 W+ 1 80.4 -82.45 -1.74 0 115.175 0 W- 1 80.4 -2.55 -56.26 80 126.633 0
7304 b 0 4.18 -3.44 -0.81 -3.9 6.72102 0 b 0 4.18 -0.56 -80.19 -26.1 84.436 0
7305 b 0 4.18 15.54 11.05 -36.5 41.3922 0 b 0 4.18 26.46 73.95 -36.5 86.709 0
7306 b 0 4.18 0.81 9.9 -46.92 48.1417 0 b 0 4.18 2.19 35.1 -45.08 57.3279 0
7307 b 0 4.18 53.58 -0.26 -1.96 53.7792 0 b 0 4.18 3.42 -12.74 -47.04 49.033 0
7308 b 0 4.18 13.28 6.6 -0.54 15.417 0 b 0 4.18 2.72 53.4 -8.46 54.2955 0
7309 b 0 4.18 -1.9 -25.2 -48.6 54.9371 0 b 0 4.18 -17.1 -44.8 -41.4 63.4892 0
7310 b 0 4.18 -20.15 -8.73 -17.68 28.5007 0 b 0 4.18 -10.85 -88.27 -50.32 102.269 0
7311 tau+ 0 1.77 -6.16 44.22 13 46.5348 0 tau- 0 1.77 -37.84 22.78 52 68.249 0
7312 b 0 4.18 -0.84 -18.85 -4.83 19.9206 0 b 0 4.18 -2.16 -10.15 -64.17 65.1379 0
7313 b 0 4.18 46.5 -2.28 1.08 46.7556 0 b 0 4.18 3.5 -54.72 34.92 65.1414 0
7314 b 0 4.18 -20.1 15.25 0.09 25.5745 0 b 0 4.18 -46.9 9.75 0.91 48.0934 0
7315 tau+ 0 1.77 -27.36 -0.28 24.7 36.9035 0 tau- 0 1.77 -29.64 -1.72 40.3 50.087 0
7316 W+ 1 80.4 -0.88 -2.88 72 107.969 0 W- 1 80.4 -3.12 -93.12 24 125.384 0
7317 tau+ 0 1.77 -68.4 -0.3 -4.05 68.5433 0 tau- 0 1.77 -26.6 -29.7 -10.95 41.3846 0
7318 W+ 1 80.4 44.16 -3.9 -14.88 93.0102 0 W- 1 80.4 19.84 -22.1 -78.12 115.97 0
7319 b 0 4.18 35.5 -5.17 11.31 37.8466 0 b 0 4.18 35.5 -41.83 17.69 57.7963 0
7320 b 0 4.18 -14.52 -3.99 12.81 20.2069 0 b 0 4.18 -51.48 -3.01 48.19 70.7036 0
7321 b 0 4.18 64 -4.98 -5.04 64.5265 0 b 0 4.18 16 -78.02 -30.96 85.5518 0
7322 W+ 1 80.4 66.6 -1.5 1.28 104.42 0 W- 1 80.4 23.4 -13.5 6.72 85.0831 0
7323 b 0 4.18 -55.51 -1.24 3.71 55.8044 0 b 0 4.18 -5.49 -60.76 49.29 78.5423 0
7324 b 0 4.18 -18.62 -39.15 -12.41 45.2869 0 b 0 4.18 -30.38 -47.85 -60.59 83.0734 0
7325 b 0 4.18 -6.75 -13.86 1.47 16.0404 0 b 0 4.18 -2.25 -63.14 19.53 66.2617 0
7326 W+ 1 80.4 3.84 34.56 -1.6 87.612 0 W- 1 80.4 8.16 19.44 -38.4 91.5599 0
7327 b 0 4.18 -43 -0.81 35.72 56.0629 0 b 0 4.18 -43 -26.19 40.28 64.6132 0
7328 b 0 4.18 -86.24 9.68 -0.6 86.8842 0 b 0 4.18 -11.76 78.32 -59.4 99.0866 0
7329 b 0 4.18 -13.68 -3.72 -0.88 14.8063 0 b 0 4.18 -5.32 -58.28 -3.12 58.7543 0
7330 b 0 4.18 24.12 -4.56 11.97 27.6283 0 b 0 4.18 11.88 -33.44 45.03 57.4851 0
7331 b 0 4.18 0 63.96 -6.2 64.3956 0 b 0 4.18 0 14.04 -55.8 57.6908 0
7332 W+ 1 80.4 -21.6 11.88 0.94 84.0996 0 W- 1 80.4 -26.4 10.12 93.06 126.189 0
7333 b 0 4.18 48.38 19.6 -3.36 52.4742 0 b 0 4.18 33.62 78.4 -12.64 86.3372 0
7334 W+ 1 80.4 -43 0 0 91.1765 0 W- 1 80.4 0 39 10 89.9175 0
7335 W+ 1 80.4 -9.12 -13.64 10.5 82.7263 0 W- 1 80.4 -9.88 -48.36 24.5 97.4716 0
7336 b 0 4.18 2.34 -6.09 -28.62 29.6503 0 b 0 4.18 10.66 -14.91 -25.38 31.5842 0
7337 tau+ 0 1.77 16.83 -40.92 -0.9 44.2904 0 tau- 0 1.77 34.17 -21.08 -89.1 97.744 0
7338 tau+ 0 1.77 -4.03 13.16 -9.2 16.6493 0 tau- 0 1.77 -26.97 14.84 -13.8 33.7813 0
7339 b 0 4.18 -10.12 -5.95 1.71 12.5783 0 b 0 4.18 -11.88 -11.05 7.29 18.2717 0
7340 b 0 4.18 17.68 11.7 -28.32 35.6226 0 b 0 4.18 50.32 66.3 -19.68 85.6304 0
7341 W+ 1 80.4 -42.33 4.18 -4.14 91.0527 0 W- 1 80.4 -8.67 33.82 -64.86 109.041 0
7342 b 0 4.18 -3.29 24.42 -1.9 25.0648 0 b 0 4.18 -43.71 8.58 -8.1 45.4672 0
7343 tau+ 0 1.77 28.32 -31.39 -8.82 43.2236 0 tau- 0 1.77 30.68 -41.61 -89.18 103.096 0
7344 W+ 1 80.4 -57 0.75 -1.96 98.5777 0 W- 1 80.4 -3 24.25 -96.04 127.612 0
7345 b 0 4.18 10.65 -8.6 -4.18 14.9106 0 b 0 4.18 4.35 -77.4 -17.82 79.6537 0
7346 W+ 1 80.4 3.8 -21.75 5.64 83.5672 0 W- 1 80.4 16.2 -7.25 88.36 120.775 0
7347 W+ 1 80.4 22 14.2 -15.6 85.9835 0 W- 1 80.4 33 56.8 -23.4 106.428 0
7348 b 0 4.18 -25.52 -0.22 -0.54 25.8666 0 b 0 4.18 -3.48 -1.78 -53.46 53.7654 0
7349 b 0 4.18 27.6 12.69 -18.63 35.8796 0 b 0 4.18 64.4 14.31 -62.37 90.8825 0
7350 b 0 4.18 -1.02 -3.2 -0.6 5.39563 0 b 0 4.18 -4.98 -0.8 -19.4 20.4762 0
7351 W+ 1 80.4 72.68 -0.48 -3.16 108.429 0 W- 1 80.4 6.32 -11.52 -75.84 111.304 0
7352 W+ 1 80.4 0.44 5.06 -38.25 89.1797 0 W- 1 80.4 0.56 40.94 -46.75 101.618 0
7353 tau+ 0 1.77 34.02 -4.25 -24.91 42.4154 0 tau- 0 1.77 46.98 -80.75 -22.09 96.0145 0
7354 W+ 1 80.4 -21.06 -8.04 -5.67 83.6927 0 W- 1 80.4 -4.94 -58.96 -75.33 125.058 0
7355 b 0 4.18 30.09 -31.08 -0.21 43.4614 0 b 0 4.18 28.91 -42.92 -2.79 51.992 0
7356 b 0 4.18 23.52 -1.9 -33.32 41.0426 0 b 0 4.18 18.48 -17.1 -64.68 69.5334 0
7357 b 0 4.18 -66.96 0.32 -13.44 68.424 0 b 0 4.18 -26.04 7.68 -42.56 50.6546 0
7358 W+ 1 80.4 65.45 -10.56 -3.92 104.282 0 W- 1 80.4 11.55 -85.44 -94.08 150.826 0
7359 b 0 4.18 -13.78 -17.22 4.86 22.9676 0 b 0 4.18 -12.22 -24.78 76.14 81.1058 0
7360 b 0 4.18 -30.24 -8.14 8.58 32.7384 0 b 0 4.18 -23.76 -28.86 30.42 48.3765 0
7361 b 0 4.18 -61.64 20.58 2.64 65.1726 0 b 0 4.18 -30.36 77.42 19.36 85.4861 0
7362 b 0 4.18 3.92 -3.51 -23.56 24.4996 0 b 0 4.18 4.08 -23.49 -38.44 45.4261 0
7363 W+ 1 80.4 -1.08 39.27 -12.95 90.4166 0 W- 1 80.4 -7.92 37.73 -22.05 91.8512 0
7364 b 0 4.18 -48.97 4.81 0.32 49.3839 0 b 0 4.18 -10.03 32.19 7.68 34.8318 0
7365 tau+ 0 1.77 26.6 9.6 -2.88 28.4806 0 tau- 0 1.77 8.4 70.4 -21.12 73.9994 0
7366 b 0 4.18 -80.19 -0.64 -0 80.3014 0 b 0 4.18 -0.809998 -63.36 -19 66.2844 0
7367 W+ 1 80.4 -48.51 -3.36 21.17 96.3163 0 W- 1 80.4 -28.49 -38.64 51.83 107.029 0
7368 b 0 4.18 0.22 -24.38 23 33.7773 0 b 0 4.18 21.78 -21.62 27 41.0885 0
7369 W+ 1 80.4 15.3 13.94 48.02 95.9088 0 W- 1 80.4 74.7 27.06 49.98 123.59 0
7370 b 0 4.18 9.13 -4.85 -4.2 11.916 0 b 0 4.18 1.87 -92.15 -30.8 97.2689 0
7371 b 0 4.18 -13.2 -47.52 2.24 49.5467 0 b 0 4.18 -16.8 -51.48 25.76 60.1122 0
7372 W+ 1 80.4 -39.69 1.34 -1.87 89.6925 0 W- 1 80.4 -9.31 65.66 -9.13 104.62 0
7373 b 0 4.18 -52.8 -1.35 0.06 52.9824 0 b 0 4.18 -2.2 -43.65 5.94 44.3048 0
7374 b 0 4.18 -33.12 54.4 -0 63.8261 0 b 0 4.18 -58.88 30.6 -49 82.5935 0
7375 b 0 4.18 -21.66 -0.48 8.74 23.7328 0 b 0 4.18 -35.34 -1.52 14.26 38.3673 0
7376 b 0 4.18 33.8 -1.2 1.92 34.1327 0 b 0 4.18 18.2 -38.8 4.08 43.2527 0
7377 b 0 4.18 -14.76 -10.2 9.87 20.8994 0 b 0 4.18 -21.24 -74.8 11.13 78.6608 0
7378 tau+ 0 1.77 -81.7 -6.3 2.24 81.9923 0 tau- 0 1.77 -13.3 -56.7 53.76 79.2783 0
7379 b 0 4.18 41.61 16.65 -0.72 45.0178 0 b 0 4.18 31.39 28.35 -11.28 43.9746 0
7380 b 0 4.18 26.4 -0.05 25.9 37.2189 0 b 0 4.18 17.6 -0.95 48.1 51.3979 0
7381 b 0 4.18 23.28 0.33 -0 23.6546 0 b 0 4.18 0.719999 10.67 -76 76.8625 0
7382 b 0 4.18 -10.05 18.6 29.7 36.695 0 b 0 4.18 -56.95 41.4 25.3 74.9321 0
7383 b 0 4.18 -81.84 -2.03 4.25 82.0819 0 b 0 4.18 -11.16 -26.97 80.75 85.9649 0
7384 W+ 1 80.4 -69.66 -0.8 -3.96 106.457 0 W- 1 80.4 -11.34 -39.2 -29.04 94.7244 0
7385 b 0 4.18 18 -23.8 11.84 32.3743 0 b 0 4.18 18 -46.2 62.16 79.6227 0
7386 b 0 4.18 -15.08 5.92 32.98 36.9812 0 b 0 4.18 -10.92 68.08 64.02 94.1816 0
7387 b 0 4.18 44.1 24.3 -11.04 51.7171 0 b 0 4.18 45.9 65.7 -34.96 87.5384 0
7388 b 0 4.18 -1.68 -22.95 22.75 32.6276 0 b 0 4.18 -5.32 -22.05 68.25 72.0419 0
7389 tau+ 0 1.77 29.12 -1.65 -0.99 29.2371 0 tau- 0 1.77 22.88 -3.35 -8.01 24.5359 0
7390 b 0 4.18 -2.7 -2.25 12.18 13.3483 0 b 0 4.18 -2.3 -6.75 45.82 46.5596 0
7391 b 0 4.18 17.05 5.6 -8.68 20.3685 0 b 0 4.18 37.95 74.4 -5.32 83.7934 0
7392 b 0 4.18 19.6 -26.86 39.1 51.4966 0 b 0 4.18 78.4 -52.14 45.9 104.83 0
7393 b 0 4.18 10.56 -39.6 -6.6 41.7218 0 b 0 4.18 13.44 -48.4 -53.4 73.4318 0
7394 b 0 4.18 31.28 29.45 -0.89 43.1741 0 b 0 4.18 14.72 65.55 -88.11 110.88 0
7395 W+ 1 80.4 22.1 -17.39 -17.29 86.9133 0 W- 1 80.4 42.9 -19.61 -73.71 118.837 0
7396 W+ 1 80.4 82.72 -1.2 1.68 115.373 0 W- 1 80.4 5.28 -58.8 40.32 107.588 0
7397 W+ 1 80.4 16.32 1.82 0.92 82.065 0 W- 1 80.4 0.68 89.18 45.08 128.257 0
7398 W+ 1 80.4 -11.31 2.09 -1.42 81.2309 0 W- 1 80.4 -1.69 16.91 -69.58 107.677 0
7399 b 0 4.18 -42.18 -0.64 -17.6 45.8998 0 b 0 4.18 -14.82 -15.36 -62.4 66.0817 0
7400 b 0 4.18 14.4 14.56 -32 38.2208 0 b 0 4.18 57.6 76.44 -18 97.4798 0
7401 b 0 4.18 -1.36 -9.3 42.56 43.7854 0 b 0 4.18 -2.64 -83.7 33.44 90.2683 0
